charging_station_id,location,time_of_day,next_maintenance_days,usage_efficiency,maintenance_needed,fault_probability,charging_sessions,total_energy_delivered_kW,last_maintenance_date,charging_duration_hours,temperature,voltage,current,user_feedback
3314,Location A,Night,352.5,1.0,Battery Check,0.05,5,58.75061039773057,2025-01-14 16:56:31.934041,1.4971061339910168,27.586441477556733,396.1551749184008,29.255416235870435,1
3315,Location C,Evening,327.4,1.0,Battery Check,0.04,4,55.612854155106284,2024-12-20 00:08:31.934041,1.1971536629918877,24.88052118329764,283.57018562819985,71.9445849031523,3
3316,Location C,Afternoon,116.9,1.0,Cable Inspection,0.09,9,998.7244725219824,2024-05-23 10:46:31.934041,1.2462127111094545,36.52317194638637,343.92200606446977,84.48265872813548,2
3317,Location B,Evening,176.7,1.0,Battery Check,0.07,7,608.3224731393279,2024-07-22 15:22:31.934041,0.8933772605000619,23.403093604695556,394.75583308650204,71.42710061957618,1
3318,Location C,Morning,74.3,1.0,Connector Cleaning,0.03,3,117.66918938994175,2024-04-11 00:20:31.934041,1.0415064174362296,26.731213264728225,340.86335678738845,85.46049992809486,2
3319,Location C,Morning,18.3,1.0,Software Update,0.03,3,306.54571356212426,2024-02-15 14:05:31.934041,1.4965075969038268,25.569230831012305,307.85262451777646,33.183464612239646,2
3320,Location A,Morning,334.5,1.0,Software Update,0.05,5,651.3632011553603,2024-12-27 14:38:31.934041,1.185239789059242,37.831822395578115,223.32312316866768,83.99779375366857,5
3321,Location D,Afternoon,265.9,1.0,Battery Check,0.09,9,377.5166460388518,2024-10-19 07:18:31.934041,1.6448327797450126,37.28392718902819,249.46431636770046,43.893376611173494,4
3322,Location B,Morning,26.3,1.0,Battery Check,0.03,3,470.546632268195,2024-02-23 23:13:31.934041,1.9057166830114036,18.752477138185608,284.9798751944883,54.01592510743425,2
3323,Location B,Afternoon,283.7,1.0,Cable Inspection,0.07,7,717.1627432901676,2024-11-06 22:06:31.934041,1.8407522597755774,17.363658626205673,214.2397772787652,54.85584048022426,3
3324,Location C,Afternoon,293.8,1.0,Connector Cleaning,0.08,8,689.5556025975676,2024-11-16 18:30:31.934041,1.8488603415665157,16.873739435194462,328.1382942290063,93.82320421801475,1
3325,Location B,Evening,222.7,1.0,Software Update,0.07,7,901.0155095685149,2024-09-06 21:30:31.934041,1.284104286784983,26.14736858637223,296.7550597663419,36.83791473547541,3
3326,Location C,Evening,209.6,1.0,Cable Inspection,0.06,6,626.4117324600121,2024-08-24 10:17:31.934041,1.2101640181676276,16.868745521150693,254.14797754718975,51.77742426656424,4
3327,Location C,Night,334.2,1.0,Cable Inspection,0.02,2,409.30857662320864,2024-12-27 06:15:31.934041,1.6001804169093792,24.973124234369415,256.15181663132057,47.879316239280755,5
3328,Location C,Morning,174.0,1.0,Cable Inspection,0.1,10,855.5534274674063,2024-07-19 00:43:31.934041,1.7124154693988802,28.876384847159834,252.97095161017552,24.932396006933338,1
3329,Location D,Night,221.9,1.0,Cable Inspection,0.09,9,443.70822937308685,2024-09-05 11:09:31.934041,2.035393765314139,25.648762061656576,339.5988109078948,10.795637875607536,5
3330,Location C,Night,225.5,1.0,Software Update,0.05,5,794.1747596631021,2024-09-09 10:01:31.934041,1.3885885594649718,39.258324137532085,278.64917101364415,42.86824024810411,1
3331,Location C,Morning,1.7,1.0,Cable Inspection,0.07,7,271.41048159879375,2024-01-29 16:31:31.934041,1.4141742344526829,16.561665877583703,379.4883808076004,12.393953345650463,4
3332,Location B,Morning,299.9,1.0,Battery Check,0.09,9,281.8800260198268,2024-11-22 08:45:31.934041,1.4830527404986258,30.956303310026897,277.20221877278664,66.01225816596869,5
3333,Location B,Night,64.4,1.0,Connector Cleaning,0.04,4,150.57741503848112,2024-04-01 22:39:31.934041,0.6140476343339422,29.840698300758454,250.6153401955387,12.767645179126205,2
3334,Location A,Afternoon,99.5,1.0,Software Update,0.05,5,365.73340688211044,2024-05-06 07:01:31.934041,1.812305095221024,17.567806620013872,326.9788419754229,67.86971786321328,4
3335,Location D,Morning,163.0,1.0,Cable Inspection,0.1,10,48.745915683189104,2024-07-08 09:11:31.934041,1.7118400479739155,35.71661969105265,335.8370842857763,24.74561892058302,4
3336,Location D,Night,261.2,1.0,Battery Check,0.12,12,665.8485210124661,2024-10-14 03:28:31.934041,1.8070372341132084,36.84238807560633,329.15352235648305,56.23264587372843,3
3337,Location D,Morning,148.8,1.0,Software Update,0.08,8,780.6632166169854,2024-06-24 09:43:31.934041,1.0680333631673218,15.050679055776992,353.55881987401125,62.76952701553463,1
3338,Location C,Night,53.4,1.0,Cable Inspection,0.04,4,804.0357033249924,2024-03-21 08:11:31.934041,1.6948620791447004,28.537430767273896,304.6110563434257,22.398631460274345,3
3339,Location A,Morning,65.1,1.0,Connector Cleaning,0.01,1,902.7468042487596,2024-04-02 12:26:31.934041,2.14827286707709,20.25879700361738,341.8861744157789,10.881916500226996,5
3340,Location D,Morning,27.7,1.0,Connector Cleaning,0.07,7,750.5239811711689,2024-02-24 01:54:31.934041,1.5981846800731145,31.555556627558115,386.55373534678523,45.46059308059702,1
3341,Location D,Afternoon,361.8,1.0,Software Update,0.08,8,797.1071664121197,2025-01-23 22:18:31.934041,0.7277204056247407,23.139321980758158,242.50101967892454,51.12265748569947,4
3342,Location A,Afternoon,364.2,1.0,Battery Check,0.02,2,67.51080612827357,2025-01-26 13:40:31.934041,1.768558629008377,16.792334103518638,380.9075674916411,84.91259997168383,2
3343,Location C,Morning,302.5,1.0,Battery Check,0.05,5,274.3880976484018,2024-11-25 12:40:31.934041,2.583744733833964,22.193993749790426,257.46645823738737,44.13868387227235,1
3344,Location B,Morning,322.8,1.0,Battery Check,0.08,8,738.3774443198387,2024-12-15 08:35:31.934041,1.4473740784658293,22.22945661469929,378.0175017461286,16.548681845575324,2
3345,Location A,Night,202.1,1.0,Software Update,0.01,1,644.7027637897935,2024-08-17 20:36:31.934041,0.679970024623568,34.371431096782985,290.3181663938734,39.94905387215063,4
3346,Location A,Afternoon,305.3,1.0,Battery Check,0.03,3,565.328440689286,2024-11-28 13:54:31.934041,0.6479720097916765,20.0993350392677,387.44642370861334,81.37783496912174,4
3347,Location C,Evening,50.7,1.0,Connector Cleaning,0.07,7,802.8387180601289,2024-03-18 07:17:31.934041,1.283930272166334,22.105178956481815,304.10368471266656,89.24904674757958,3
3348,Location A,Night,339.4,1.0,Cable Inspection,0.04,4,454.5449426121918,2025-01-01 00:55:31.934041,1.3475227397945273,21.94024361330607,248.29754339066804,74.81476076758857,4
3349,Location A,Morning,82.5,1.0,Battery Check,0.05,5,738.0712659823939,2024-04-19 10:25:31.934041,1.4261866643165246,23.038066263222692,202.6976758714296,33.49153429398359,5
3350,Location B,Morning,20.7,1.0,Connector Cleaning,0.07,7,236.13178111886776,2024-02-17 04:28:31.934041,2.096251260194018,17.802968472669008,357.9020001424391,34.478209442739185,1
3351,Location A,Evening,97.6,1.0,Connector Cleaning,0.06,6,824.3801764513672,2024-05-04 10:56:31.934041,1.2744941267753918,35.69626996706978,325.25991887860596,62.61927366720694,4
3352,Location A,Afternoon,49.2,1.0,Battery Check,0.02,2,780.9815529960091,2024-03-17 17:47:31.934041,0.5,25.605559895682692,329.58169836592435,39.56377128300173,3
3353,Location B,Morning,316.6,1.0,Software Update,0.06,6,844.9412241085173,2024-12-09 21:37:31.934041,1.2113120141118972,26.034723827067815,223.92572419521707,81.92341683909771,5
3354,Location B,Afternoon,295.3,1.0,Cable Inspection,0.03,3,507.8196238531909,2024-11-18 18:00:31.934041,1.4802192272837613,31.516695477084202,261.8430854454451,27.225147258753356,4
3355,Location D,Night,39.5,1.0,Battery Check,0.05,5,441.67331017315286,2024-03-07 20:04:31.934041,0.963593528773007,21.467537554580385,326.30028980995445,50.51572470631568,5
3356,Location C,Evening,285.5,1.0,Connector Cleaning,0.05,5,249.15989728818207,2024-11-08 02:46:31.934041,2.1331392903261284,16.363117762596545,358.4984736902363,98.25566077470873,4
3357,Location A,Night,334.5,1.0,Software Update,0.05,5,384.824522485312,2024-12-27 04:25:31.934041,1.4860294452596126,22.96655131249832,336.2288461206846,92.10546639027774,4
3358,Location B,Night,245.9,1.0,Battery Check,0.09,9,494.15973833988863,2024-09-29 06:33:31.934041,2.4133817653594853,31.503007449524326,324.12893082545986,81.16952646599529,3
3359,Location C,Afternoon,138.3,1.0,Software Update,0.03,3,979.829538473677,2024-06-14 14:17:31.934041,1.2207410448949632,20.415410942645046,307.6816932970408,72.72849729653034,2
3360,Location A,Night,266.8,1.0,Cable Inspection,0.08,8,859.3868692633014,2024-10-20 12:13:31.934041,1.9135854275338504,37.18625926559235,282.41127173850174,54.49675657799404,3
3361,Location B,Afternoon,335.2,1.0,Software Update,0.02,2,508.0418358977703,2024-12-28 21:37:31.934041,1.1902685054650761,20.78958258523019,213.06133909281527,76.13621566769093,3
3362,Location D,Night,264.5,1.0,Battery Check,0.05,5,746.8167676749885,2024-10-18 21:55:31.934041,2.042386144329501,25.834584357354213,282.93718013132855,29.51223653505482,3
3363,Location A,Morning,165.8,1.0,Connector Cleaning,0.08,8,117.96380060072136,2024-07-11 20:45:31.934041,1.7345332807433944,27.167280782664808,225.32599611981823,15.987024974680807,4
3364,Location C,Evening,254.3,1.0,Cable Inspection,0.03,3,571.0007722063782,2024-10-08 02:39:31.934041,0.898385696053041,24.193560631662805,372.0478394156546,45.669224369133254,2
3365,Location D,Afternoon,255.6,1.0,Connector Cleaning,0.06,6,996.7147826057468,2024-10-09 18:17:31.934041,2.2267171529097283,25.5380651822563,240.40922158814192,74.41771749648566,5
3366,Location C,Evening,359.2,1.0,Connector Cleaning,0.02,2,137.3313301044609,2025-01-21 16:46:31.934041,1.4935762060436752,38.687439529870616,268.4781423304421,76.37318058148021,4
3367,Location D,Afternoon,63.4,1.0,Connector Cleaning,0.04,4,487.2020237758855,2024-03-31 06:39:31.934041,1.603900074934153,35.62771071554536,342.2558906216175,67.77178885173433,5
3368,Location D,Night,104.7,1.0,Software Update,0.07,7,436.40110043940456,2024-05-11 20:04:31.934041,1.1287167150336637,34.74174760251528,334.6946989138845,96.30323123193291,3
3369,Location C,Evening,313.7,1.0,Battery Check,0.07,7,795.0601502937882,2024-12-06 21:58:31.934041,1.3421446616097017,31.703917964715583,264.6682984867351,89.68679004769972,2
3370,Location C,Evening,275.2,1.0,Connector Cleaning,0.02,2,248.38568009414567,2024-10-29 10:20:31.934041,0.8982911380475048,33.093616900692304,276.74968663406963,21.27369086698738,4
3371,Location C,Night,81.8,1.0,Cable Inspection,0.08,8,229.28849657403788,2024-04-18 02:37:31.934041,1.8483240593587342,25.79254319523329,363.7373695567992,42.58257206218207,4
3372,Location A,Morning,289.4,1.0,Cable Inspection,0.04,4,927.7737742579411,2024-11-12 16:22:31.934041,1.1770336006793571,29.56813250875998,216.42233576745508,72.58944598278535,3
3373,Location B,Morning,246.6,1.0,Battery Check,0.06,6,71.15007211213226,2024-09-30 20:44:31.934041,1.4894895832056831,15.149830137563148,270.8683703714445,87.7332105048522,2
3374,Location C,Evening,60.5,1.0,Battery Check,0.05,5,618.5064149344686,2024-03-28 05:17:31.934041,0.7608599939048468,30.017627301233958,253.4307070584236,29.266221335914953,2
3375,Location C,Evening,120.4,1.0,Software Update,0.04,4,125.88670435258496,2024-05-27 19:56:31.934041,1.5008796527101227,22.93320961034242,262.51562691106994,84.4367745804409,3
3376,Location D,Afternoon,360.1,1.0,Connector Cleaning,0.01,1,892.8935051634135,2025-01-22 02:45:31.934041,1.3293707537598605,39.956943830721805,342.1542732026636,62.54885725104219,2
3377,Location D,Afternoon,288.7,1.0,Software Update,0.07,7,821.9127223645397,2024-11-11 11:48:31.934041,1.810006079295474,23.144359281255305,227.31127591870052,21.124141625740428,5
3378,Location A,Night,353.6,1.0,Cable Inspection,0.06,6,184.12334551947814,2025-01-15 00:27:31.934041,1.8995069265053504,34.6357904666078,254.26323449173907,73.0054250718307,2
3379,Location C,Afternoon,250.6,1.0,Connector Cleaning,0.06,6,762.3862603968121,2024-10-04 17:12:31.934041,1.2666459622712696,18.305459405228795,307.5453016125531,26.65784672568276,3
3380,Location D,Afternoon,313.5,1.0,Software Update,0.05,5,787.6058014936792,2024-12-06 22:16:31.934041,0.9073929997714151,16.604554150694952,247.95867352674256,44.95572001596525,3
3381,Location D,Morning,308.5,1.0,Connector Cleaning,0.05,5,465.50691783789034,2024-12-01 08:24:31.934041,1.98020540325274,23.23479737107961,371.52569104859157,36.52135871703034,4
3382,Location D,Evening,118.8,1.0,Battery Check,0.08,8,794.4879408250205,2024-05-25 06:35:31.934041,1.8473275370740434,25.78639163116643,367.75835218902034,18.886540394976837,5
3383,Location D,Night,76.5,1.0,Battery Check,0.05,5,197.8078645921201,2024-04-13 21:38:31.934041,1.3729870886780156,27.965005344587134,255.8453261666221,55.07436078494568,1
3384,Location C,Night,345.5,1.0,Battery Check,0.05,5,305.05980757316513,2025-01-07 01:21:31.934041,1.5870220021383203,22.539506300117313,378.6035743014089,92.84622008475785,1
3385,Location D,Night,193.8,1.0,Connector Cleaning,0.08,8,269.8284992851509,2024-08-08 03:22:31.934041,1.3841759234302022,37.36105482243866,386.0342790468583,65.22547134979973,5
3386,Location C,Night,249.5,1.0,Connector Cleaning,0.05,5,180.4407901092495,2024-10-03 11:35:31.934041,2.1656200450491596,29.05794770150301,285.4654078951635,29.091821971960517,2
3387,Location B,Morning,50.6,1.0,Battery Check,0.06,6,296.57613156948213,2024-03-18 10:24:31.934041,0.6966431402923028,17.521290956165974,328.9320711632337,71.0525647842945,3
3388,Location A,Evening,152.6,1.0,Software Update,0.06,6,245.05562823669084,2024-06-28 10:33:31.934041,1.6715867531665176,25.424901461538404,261.39350246201036,45.38552432179502,2
3389,Location A,Morning,297.7,1.0,Cable Inspection,0.07,7,343.74629175175596,2024-11-20 01:00:31.934041,1.76990882409519,19.737659934483027,283.1019668705198,19.311778114629686,5
3390,Location D,Evening,212.4,1.0,Connector Cleaning,0.04,4,85.49820553883312,2024-08-27 02:24:31.934041,0.9635272408617063,27.2145217815366,291.66928185374786,55.88038340378316,5
3391,Location D,Morning,135.3,1.0,Connector Cleaning,0.03,3,27.699018695126938,2024-06-11 02:12:31.934041,2.418743919634039,16.6116339813346,308.2435530722109,65.45191373423609,3
3392,Location D,Night,28.6,1.0,Battery Check,0.06,6,655.7477176063112,2024-02-25 22:49:31.934041,1.3133559447418026,19.73040564893595,241.41489778526494,34.648372625289355,5
3393,Location C,Evening,300.6,1.0,Software Update,0.06,6,790.7275538747651,2024-11-23 10:25:31.934041,1.0779200334010925,22.39218022035272,244.5468180782223,30.553936643441972,4
3394,Location C,Afternoon,216.3,1.0,Cable Inspection,0.03,3,367.44018475149966,2024-08-31 02:13:31.934041,1.7620122628261177,21.110068114823214,353.70997437914957,91.74184217617504,4
3395,Location A,Evening,211.3,1.0,Cable Inspection,0.03,3,286.55654888535275,2024-08-26 04:13:31.934041,1.658223576352552,16.124183120972276,241.8638313878898,26.136596220135118,5
3396,Location D,Afternoon,168.5,1.0,Battery Check,0.05,5,569.5067472254655,2024-07-14 01:17:31.934041,0.5,24.484190232190485,313.0562158512519,12.754601983463134,1
3397,Location B,Morning,307.6,1.0,Connector Cleaning,0.06,6,413.40950067363667,2024-11-30 10:49:31.934041,2.4776108006537285,18.951049590770527,374.084163516475,26.122622179057547,5
3398,Location D,Afternoon,320.3,1.0,Battery Check,0.03,3,153.79938108669413,2024-12-13 00:21:31.934041,0.930776666616816,18.88844230257048,390.83012771610265,65.43543431992026,3
3399,Location B,Night,363.4,1.0,Cable Inspection,0.04,4,526.8746340846137,2025-01-25 11:57:31.934041,1.1988412759316698,24.388319952040156,355.91573547962116,93.09941196644648,2
3400,Location C,Morning,165.3,1.0,Connector Cleaning,0.03,3,773.1896754723432,2024-07-11 05:23:31.934041,1.1813712121734468,30.68827162554579,327.0172883403388,67.06479198831505,3
3401,Location D,Afternoon,105.4,1.0,Battery Check,0.04,4,725.6682493497634,2024-05-12 15:56:31.934041,2.2465218069533752,32.58331658914333,318.3069032188945,42.68643340558706,5
3402,Location A,Afternoon,41.7,1.0,Connector Cleaning,0.07,7,955.7003092484345,2024-03-09 08:26:31.934041,1.730271560360101,25.197768410823183,374.0837632413877,94.66987382781605,3
3403,Location A,Morning,115.2,1.0,Battery Check,0.02,2,636.0214361741147,2024-05-22 15:47:31.934041,2.3417901612938254,29.192468470993436,211.24137290662793,21.651478880475814,3
3404,Location C,Night,50.5,1.0,Software Update,0.05,5,885.529759393048,2024-03-18 07:01:31.934041,1.956428011571169,32.02135198423042,369.4996940000211,34.18166106861949,5
3405,Location C,Afternoon,232.9,1.0,Connector Cleaning,0.09,9,39.20943699601399,2024-09-16 22:53:31.934041,1.9755476746374763,33.309965154195964,202.06842795945045,24.862728430365117,5
3406,Location A,Night,143.6,1.0,Cable Inspection,0.06,6,59.27816880914691,2024-06-19 03:48:31.934041,1.0383794819223524,25.951762724307848,275.3861648939652,32.86148917599968,3
3407,Location D,Morning,316.5,1.0,Cable Inspection,0.05,5,67.76713655586369,2024-12-09 15:47:31.934041,0.8748791679673787,15.234403778734531,322.02750938635984,94.43749044245547,4
3408,Location C,Afternoon,222.2,1.0,Cable Inspection,0.02,2,347.5766109415532,2024-09-06 14:06:31.934041,1.4622301263365716,17.670976060485483,317.69599754325964,85.13372008271425,4
3409,Location A,Evening,249.4,1.0,Software Update,0.04,4,100.32930630605539,2024-10-03 10:06:31.934041,2.492290338888118,38.63571990290522,339.5789942990088,64.28047267138336,5
3410,Location C,Morning,146.4,1.0,Software Update,0.04,4,564.2267388339465,2024-06-22 21:51:31.934041,1.94690077428417,31.73841991726083,341.60267732425046,90.3456330643958,3
3411,Location D,Night,212.7,1.0,Software Update,0.07,7,996.978466279876,2024-08-27 22:42:31.934041,1.666651184368095,29.36653307858856,202.48679921099793,61.59830626926547,4
3412,Location C,Morning,229.5,1.0,Cable Inspection,0.05,5,815.9276839785541,2024-09-13 17:07:31.934041,1.383244895990984,30.485171297028828,367.84688608692244,82.07018018395412,5
3413,Location C,Afternoon,77.2,1.0,Software Update,0.02,2,620.0855204648894,2024-04-14 07:20:31.934041,2.175560705526382,35.277533907252945,383.05805248525166,80.5292426349634,4
