charging_userid,ev_model,station_id,power_consumption,charging_duration,charging_start_time,charging_end_time,charging_start_percentage,charging_end_percentage,charging_rate
U03228,Model_1,S002,46.73,2.67,2024-09-25 00:50:12,2024-09-25 03:30:24,0,69,17.5
U04132,Model_11,S014,30.19,2.7,2024-11-10 00:50:12,2024-11-10 03:32:12,19,93,11.18
U00645,Model_11,S025,25.97,1.95,2024-07-26 00:50:12,2024-07-26 02:47:12,9,37,13.32
U04505,Model_4,S009,13.08,0.64,2024-06-01 00:50:12,2024-06-01 01:28:36,17,67,20.43
U01336,Model_18,S065,21.42,1.36,2024-02-29 00:50:12,2024-02-29 02:11:48,1,22,15.75
U04905,Model_8,S032,53.52,2.76,2024-05-11 00:50:12,2024-05-11 03:35:48,70,94,19.39
U01589,Model_9,S044,9.25,0.66,2024-08-10 00:50:12,2024-08-10 01:29:48,73,78,14.01
U02550,Model_14,S010,35.27,1.92,2024-11-08 00:50:12,2024-11-08 02:45:24,3,44,18.37
U00099,Model_19,S018,35.64,2.01,2024-04-18 00:50:12,2024-04-18 02:50:48,24,28,17.73
U02071,Model_17,S020,10.43,0.56,2024-01-21 00:50:12,2024-01-21 01:23:48,70,97,18.63
U00524,Model_2,S044,28.85,1.74,2024-06-01 00:50:12,2024-06-01 02:34:36,21,31,16.58
U00299,Model_16,S046,17.63,2.48,2024-04-24 00:50:12,2024-04-24 03:19:00,70,71,7.11
U04416,Model_19,S045,37.62,2.6,2024-06-24 00:50:12,2024-06-24 03:26:12,20,55,14.47
U00583,Model_13,S041,53.52,2.98,2024-09-22 00:50:12,2024-09-22 03:49:00,45,75,17.96
U00979,Model_8,S004,11.11,1.07,2024-01-30 00:50:12,2024-01-30 01:54:24,16,46,10.38
U01299,Model_19,S064,29.82,2.18,2023-12-30 00:50:12,2023-12-30 03:01:00,24,27,13.68
U01694,Model_14,S066,11.57,2.31,2024-08-19 00:50:12,2024-08-19 03:08:48,60,62,5.01
U04278,Model_14,S065,9.61,1.0,2024-11-13 00:50:12,2024-11-13 01:50:12,28,68,9.61
U00969,Model_7,S053,2.17,0.56,2023-12-30 00:50:12,2023-12-30 01:23:48,3,8,3.87
U03637,Model_5,S053,17.16,1.46,2024-04-02 00:50:12,2024-04-02 02:17:48,40,73,11.75
U00870,Model_3,S050,6.25,2.03,2024-09-19 00:50:12,2024-09-19 02:52:00,64,67,3.08
U03322,Model_2,S001,54.32,2.93,2024-04-19 00:50:12,2024-04-19 03:46:00,67,86,18.54
U04750,Model_9,S003,13.44,1.68,2024-12-10 00:50:12,2024-12-10 02:31:00,67,87,8.0
U03868,Model_9,S057,16.92,1.23,2024-02-22 00:50:12,2024-02-22 02:04:00,21,66,13.76
U04605,Model_7,S070,19.51,1.74,2024-01-12 00:50:12,2024-01-12 02:34:36,1,88,11.21
U00380,Model_19,S044,46.46,2.4,2024-10-17 00:50:12,2024-10-17 03:14:12,1,4,19.36
U02842,Model_7,S061,17.77,1.54,2024-12-03 00:50:12,2024-12-03 02:22:36,56,69,11.54
U00194,Model_18,S005,5.78,0.56,2024-03-31 00:50:12,2024-03-31 01:23:48,12,15,10.33
U01659,Model_9,S023,35.52,2.03,2023-12-21 00:50:12,2023-12-21 02:52:00,15,50,17.5
U02285,Model_20,S015,12.55,1.87,2024-07-20 00:50:12,2024-07-20 02:42:24,56,63,6.71
U04792,Model_20,S048,8.24,0.84,2024-07-22 00:50:12,2024-07-22 01:40:36,13,62,9.81
U03708,Model_2,S019,37.89,2.76,2024-01-05 00:50:12,2024-01-05 03:35:48,26,71,13.73
U00654,Model_15,S035,7.03,0.72,2024-04-04 00:50:12,2024-04-04 01:33:24,51,65,9.76
U04519,Model_15,S056,6.79,0.53,2024-02-21 00:50:12,2024-02-21 01:22:00,35,48,12.82
U01352,Model_4,S022,9.18,1.92,2024-09-09 00:50:12,2024-09-09 02:45:24,18,61,4.78
U04817,Model_14,S052,40.92,2.95,2024-10-02 00:50:12,2024-10-02 03:47:12,41,93,13.87
U02265,Model_9,S058,4.96,0.83,2024-05-15 00:50:12,2024-05-15 01:40:00,8,58,5.97
U04665,Model_7,S065,6.46,0.67,2024-09-09 00:50:12,2024-09-09 01:30:24,26,96,9.64
U00352,Model_20,S025,16.24,1.75,2024-06-23 00:50:12,2024-06-23 02:35:12,66,100,9.28
U03223,Model_2,S066,42.14,2.71,2024-04-19 00:50:12,2024-04-19 03:32:48,23,53,15.55
U02083,Model_4,S064,15.56,1.04,2024-01-23 00:50:12,2024-01-23 01:52:36,53,98,14.96
U00280,Model_6,S001,38.14,2.6,2024-07-06 00:50:12,2024-07-06 03:26:12,29,72,14.67
U02631,Model_14,S036,14.74,0.67,2023-12-25 00:50:12,2023-12-25 01:30:24,43,94,22.0
U00099,Model_12,S048,22.85,1.98,2024-01-14 00:50:12,2024-01-14 02:49:00,37,96,11.54
U02770,Model_1,S055,27.13,1.5,2024-12-15 00:50:12,2024-12-15 02:20:12,0,56,18.09
U03664,Model_13,S004,17.34,1.72,2024-04-26 00:50:12,2024-04-26 02:33:24,24,90,10.08
U02882,Model_6,S068,44.73,2.52,2024-09-06 00:50:12,2024-09-06 03:21:24,34,69,17.75
U03441,Model_10,S045,52.54,2.98,2024-06-23 00:50:12,2024-06-23 03:49:00,32,79,17.63
U01714,Model_11,S056,3.94,0.89,2024-03-08 00:50:12,2024-03-08 01:43:36,45,52,4.43
U03915,Model_6,S017,29.7,1.64,2024-04-30 00:50:12,2024-04-30 02:28:36,16,61,18.11
U04614,Model_14,S016,24.04,2.27,2023-12-19 00:50:12,2023-12-19 03:06:24,64,78,10.59
U04746,Model_4,S003,12.44,2.68,2024-09-25 00:50:12,2024-09-25 03:31:00,75,91,4.64
U01765,Model_18,S012,8.46,0.74,2024-01-11 00:50:12,2024-01-11 01:34:36,41,66,11.43
U00632,Model_6,S019,29.23,1.45,2024-02-29 00:50:12,2024-02-29 02:17:12,74,82,20.16
U00661,Model_10,S067,23.86,2.13,2024-03-11 00:50:12,2024-03-11 02:58:00,19,86,11.2
U04158,Model_8,S066,12.36,2.88,2024-06-17 00:50:12,2024-06-17 03:43:00,50,99,4.29
U04027,Model_10,S026,19.96,1.98,2024-01-07 00:50:12,2024-01-07 02:49:00,62,68,10.08
U00284,Model_8,S009,13.09,1.32,2024-05-19 00:50:12,2024-05-19 02:09:24,80,94,9.92
U01784,Model_15,S037,19.74,2.96,2024-08-08 00:50:12,2024-08-08 03:47:48,26,43,6.67
U02382,Model_10,S037,23.1,2.95,2024-01-19 00:50:12,2024-01-19 03:47:12,13,52,7.83
U01951,Model_14,S010,13.64,0.97,2024-11-12 00:50:12,2024-11-12 01:48:24,61,95,14.06
U01151,Model_16,S001,11.93,1.45,2024-12-14 00:50:12,2024-12-14 02:17:12,31,54,8.23
U00570,Model_2,S040,24.49,1.59,2024-04-06 00:50:12,2024-04-06 02:25:36,78,93,15.4
U03181,Model_13,S023,13.43,2.81,2024-07-08 00:50:12,2024-07-08 03:38:48,28,53,4.78
U03611,Model_8,S044,27.25,1.38,2024-03-26 00:50:12,2024-03-26 02:13:00,14,70,19.75
U00702,Model_18,S060,25.63,1.58,2024-12-03 00:50:12,2024-12-03 02:25:00,43,81,16.22
U01164,Model_1,S058,64.15,2.94,2024-04-29 00:50:12,2024-04-29 03:46:36,60,84,21.82
U01874,Model_2,S030,38.66,1.82,2024-02-03 00:50:12,2024-02-03 02:39:24,71,93,21.24
U03669,Model_17,S044,29.22,2.0,2024-11-24 00:50:12,2024-11-24 02:50:12,72,99,14.61
U03321,Model_11,S056,33.77,1.59,2024-08-09 00:50:12,2024-08-09 02:25:36,18,86,21.24
U03402,Model_17,S045,11.38,0.77,2024-11-27 00:50:12,2024-11-27 01:36:24,33,55,14.78
U01138,Model_7,S007,13.08,1.69,2024-09-28 00:50:12,2024-09-28 02:31:36,32,51,7.74
U04431,Model_1,S070,8.67,1.43,2024-09-23 00:50:12,2024-09-23 02:16:00,49,64,6.06
U01482,Model_2,S048,2.68,0.52,2024-12-11 00:50:12,2024-12-11 01:21:24,57,62,5.16
U01964,Model_16,S056,11.68,2.59,2024-06-02 00:50:12,2024-06-02 03:25:36,30,88,4.51
U01971,Model_1,S027,48.09,2.77,2024-11-03 00:50:12,2024-11-03 03:36:24,67,85,17.36
U04942,Model_16,S007,14.72,2.37,2024-05-15 00:50:12,2024-05-15 03:12:24,76,92,6.21
U03451,Model_3,S010,33.12,2.06,2024-06-10 00:50:12,2024-06-10 02:53:48,65,80,16.08
U02114,Model_6,S055,22.88,1.55,2024-06-16 00:50:12,2024-06-16 02:23:12,3,28,14.76
U00197,Model_6,S045,4.99,1.48,2024-06-08 00:50:12,2024-06-08 02:19:00,10,56,3.37
U04852,Model_1,S051,7.41,1.32,2024-02-16 00:50:12,2024-02-16 02:09:24,77,98,5.61
U03185,Model_10,S039,49.69,2.58,2024-10-22 00:50:12,2024-10-22 03:25:00,70,84,19.26
U02958,Model_9,S028,4.26,0.59,2024-09-22 00:50:12,2024-09-22 01:25:36,26,34,7.22
U00358,Model_7,S021,21.62,1.47,2024-02-18 00:50:12,2024-02-18 02:18:24,21,29,14.71
U01934,Model_8,S066,27.37,2.67,2024-08-09 00:50:12,2024-08-09 03:30:24,55,93,10.25
U02561,Model_15,S017,37.03,1.74,2024-05-05 00:50:12,2024-05-05 02:34:36,13,80,21.28
U04390,Model_3,S011,21.85,1.45,2024-11-11 00:50:12,2024-11-11 02:17:12,30,58,15.07
U01090,Model_13,S012,24.05,1.52,2024-04-29 00:50:12,2024-04-29 02:21:24,17,54,15.82
U04474,Model_12,S034,11.73,1.71,2024-10-21 00:50:12,2024-10-21 02:32:48,80,81,6.86
U02497,Model_7,S029,9.18,1.2,2024-10-20 00:50:12,2024-10-20 02:02:12,71,79,7.65
U01070,Model_13,S010,32.24,1.74,2024-01-31 00:50:12,2024-01-31 02:34:36,22,25,18.53
U00566,Model_9,S023,11.64,1.21,2024-01-21 00:50:12,2024-01-21 02:02:48,2,75,9.62
U03950,Model_17,S059,45.5,2.9,2024-07-29 00:50:12,2024-07-29 03:44:12,43,45,15.69
U04991,Model_6,S005,38.83,2.98,2024-02-16 00:50:12,2024-02-16 03:49:00,40,59,13.03
U00519,Model_8,S039,23.11,1.35,2024-05-01 00:50:12,2024-05-01 02:11:12,15,53,17.12
U03280,Model_1,S018,6.02,0.73,2024-11-17 00:50:12,2024-11-17 01:34:00,8,98,8.25
U04568,Model_3,S046,43.95,2.03,2024-02-22 00:50:12,2024-02-22 02:52:00,42,59,21.65
U04587,Model_6,S006,8.24,2.56,2024-08-28 00:50:12,2024-08-28 03:23:48,51,94,3.22
U00626,Model_18,S011,17.78,0.92,2024-11-10 00:50:12,2024-11-10 01:45:24,61,76,19.33
U03889,Model_16,S068,12.5,2.2,2024-04-29 00:50:12,2024-04-29 03:02:12,28,95,5.68
U01608,Model_8,S031,3.01,0.6,2024-11-29 00:50:12,2024-11-29 01:26:12,42,96,5.01
U04764,Model_1,S008,22.68,1.23,2024-10-23 00:50:12,2024-10-23 02:04:00,34,79,18.44
U04365,Model_15,S044,22.05,2.04,2024-04-29 00:50:12,2024-04-29 02:52:36,61,87,10.81
U03088,Model_19,S030,13.6,1.7,2024-05-07 00:50:12,2024-05-07 02:32:12,70,96,8.0
U03385,Model_11,S019,40.0,1.96,2024-06-03 00:50:12,2024-06-03 02:47:48,46,73,20.41
U01947,Model_7,S024,12.04,2.82,2024-05-04 00:50:12,2024-05-04 03:39:24,52,85,4.27
U04920,Model_4,S053,29.78,1.65,2024-02-27 00:50:12,2024-02-27 02:29:12,21,69,18.05
U01479,Model_8,S019,27.76,2.88,2024-06-09 00:50:12,2024-06-09 03:43:00,3,38,9.64
U04975,Model_12,S018,4.23,1.08,2024-12-13 00:50:12,2024-12-13 01:55:00,13,62,3.92
U01705,Model_6,S036,39.63,2.87,2023-12-17 00:50:12,2023-12-17 03:42:24,44,85,13.81
U02173,Model_3,S058,15.46,2.24,2024-05-02 00:50:12,2024-05-02 03:04:36,77,89,6.9
U00211,Model_5,S023,18.29,2.19,2024-02-04 00:50:12,2024-02-04 03:01:36,42,57,8.35
U04796,Model_8,S053,9.4,0.58,2024-01-01 00:50:12,2024-01-01 01:25:00,72,78,16.2
U04284,Model_17,S062,14.24,1.33,2024-08-20 00:50:12,2024-08-20 02:10:00,60,79,10.71
U01939,Model_13,S015,2.93,0.83,2024-04-20 00:50:12,2024-04-20 01:40:00,41,85,3.53
U01431,Model_7,S061,7.77,1.32,2024-12-13 00:50:12,2024-12-13 02:09:24,56,92,5.89
U04288,Model_19,S047,30.57,2.81,2024-04-20 00:50:12,2024-04-20 03:38:48,13,85,10.88
U04600,Model_7,S049,31.39,1.82,2024-06-28 00:50:12,2024-06-28 02:39:24,73,87,17.25
U04790,Model_9,S067,14.73,0.84,2024-02-25 00:50:12,2024-02-25 01:40:36,38,59,17.54
U02920,Model_12,S070,26.12,1.49,2024-01-15 00:50:12,2024-01-15 02:19:36,24,53,17.53
U03687,Model_2,S065,59.33,2.82,2024-09-07 00:50:12,2024-09-07 03:39:24,31,54,21.04
U04741,Model_3,S060,6.59,0.81,2024-11-20 00:50:12,2024-11-20 01:38:48,43,72,8.13
U02525,Model_9,S051,8.24,2.55,2024-02-02 00:50:12,2024-02-02 03:23:12,45,59,3.23
U00124,Model_13,S057,9.35,0.53,2024-02-07 00:50:12,2024-02-07 01:22:00,4,14,17.65
U01081,Model_18,S012,58.81,2.91,2024-06-27 00:50:12,2024-06-27 03:44:48,27,52,20.21
U00019,Model_5,S066,18.35,1.64,2024-08-29 00:50:12,2024-08-29 02:28:36,16,29,11.19
U03065,Model_20,S040,22.32,1.16,2024-07-07 00:50:12,2024-07-07 01:59:48,49,78,19.24
U02874,Model_9,S055,41.73,2.33,2024-12-10 00:50:12,2024-12-10 03:10:00,70,81,17.91
U04914,Model_7,S027,54.04,2.71,2024-08-24 00:50:12,2024-08-24 03:32:48,73,82,19.94
U01199,Model_16,S066,4.0,0.97,2024-12-16 00:50:12,2024-12-16 01:48:24,54,68,4.12
U03969,Model_8,S067,13.41,0.71,2024-02-05 00:50:12,2024-02-05 01:32:48,80,97,18.89
U04549,Model_8,S070,5.53,0.83,2024-06-18 00:50:12,2024-06-18 01:40:00,2,53,6.66
U02687,Model_20,S015,18.19,1.02,2023-12-22 00:50:12,2023-12-22 01:51:24,64,74,17.83
U01374,Model_6,S003,14.48,1.01,2024-09-14 00:50:12,2024-09-14 01:50:48,48,59,14.34
U01031,Model_5,S013,18.95,1.61,2024-06-15 00:50:12,2024-06-15 02:26:48,64,78,11.77
U03663,Model_10,S052,11.66,1.33,2024-04-11 00:50:12,2024-04-11 02:10:00,50,84,8.77
U04857,Model_6,S017,56.51,2.88,2024-05-22 00:50:12,2024-05-22 03:43:00,28,41,19.62
U01727,Model_9,S051,32.88,1.57,2024-11-13 00:50:12,2024-11-13 02:24:24,26,49,20.94
U04996,Model_8,S039,21.96,1.12,2024-06-28 00:50:12,2024-06-28 01:57:24,70,98,19.61
U02453,Model_9,S053,15.98,0.74,2024-08-14 00:50:12,2024-08-14 01:34:36,36,46,21.59
U04567,Model_17,S021,11.05,2.21,2024-06-27 00:50:12,2024-06-27 03:02:48,39,66,5.0
U03283,Model_11,S033,16.52,2.96,2024-07-30 00:50:12,2024-07-30 03:47:48,37,40,5.58
U01775,Model_7,S053,19.74,0.98,2024-03-15 00:50:12,2024-03-15 01:49:00,41,84,20.14
U00742,Model_16,S067,25.84,1.62,2024-06-05 00:50:12,2024-06-05 02:27:24,54,64,15.95
U03194,Model_17,S001,11.85,1.45,2024-11-02 00:50:12,2024-11-02 02:17:12,60,84,8.17
U02868,Model_2,S042,39.22,2.67,2024-02-14 00:50:12,2024-02-14 03:30:24,57,83,14.69
U04762,Model_15,S012,12.38,0.57,2024-12-08 00:50:12,2024-12-08 01:24:24,60,71,21.72
U03743,Model_18,S045,21.05,1.11,2024-02-06 00:50:12,2024-02-06 01:56:48,71,78,18.96
U01957,Model_10,S065,5.08,1.64,2024-09-14 00:50:12,2024-09-14 02:28:36,0,56,3.1
U01888,Model_4,S041,27.65,1.49,2024-07-23 00:50:12,2024-07-23 02:19:36,62,99,18.56
U00523,Model_17,S068,9.41,0.85,2024-03-18 00:50:12,2024-03-18 01:41:12,50,89,11.07
U04273,Model_13,S061,13.62,1.31,2024-11-16 00:50:12,2024-11-16 02:08:48,4,71,10.4
U01671,Model_11,S038,18.03,0.95,2024-11-25 00:50:12,2024-11-25 01:47:12,46,56,18.98
U00119,Model_12,S062,23.93,1.74,2024-10-27 00:50:12,2024-10-27 02:34:36,19,97,13.75
U03609,Model_3,S038,7.63,0.54,2024-12-10 00:50:12,2024-12-10 01:22:36,51,80,14.13
U03946,Model_5,S061,7.23,1.85,2024-03-21 00:50:12,2024-03-21 02:41:12,52,78,3.91
U02319,Model_18,S054,29.0,2.56,2024-11-14 00:50:12,2024-11-14 03:23:48,54,83,11.33
U03384,Model_10,S040,33.46,1.75,2024-09-03 00:50:12,2024-09-03 02:35:12,56,91,19.12
U02408,Model_3,S014,52.04,2.78,2024-10-18 00:50:12,2024-10-18 03:37:00,3,52,18.72
U02598,Model_6,S022,4.07,1.16,2024-02-04 00:50:12,2024-02-04 01:59:48,28,59,3.51
U03395,Model_4,S029,6.66,1.47,2024-02-29 00:50:12,2024-02-29 02:18:24,29,59,4.53
U03025,Model_7,S018,20.6,2.91,2024-01-02 00:50:12,2024-01-02 03:44:48,21,83,7.08
U00092,Model_5,S045,12.54,0.72,2024-04-20 00:50:12,2024-04-20 01:33:24,40,52,17.42
U00162,Model_10,S014,31.03,1.96,2024-02-14 00:50:12,2024-02-14 02:47:48,76,100,15.83
U00745,Model_15,S017,12.42,0.87,2024-07-25 00:50:12,2024-07-25 01:42:24,71,100,14.28
U00815,Model_19,S002,61.71,2.95,2024-06-19 00:50:12,2024-06-19 03:47:12,57,91,20.92
U02075,Model_13,S014,23.92,2.0,2024-02-10 00:50:12,2024-02-10 02:50:12,39,95,11.96
U04277,Model_9,S023,22.2,1.53,2024-05-13 00:50:12,2024-05-13 02:22:00,29,39,14.51
U00674,Model_11,S048,20.81,0.99,2024-09-26 00:50:12,2024-09-26 01:49:36,46,81,21.02
U03651,Model_14,S052,8.06,0.96,2024-07-07 00:50:12,2024-07-07 01:47:48,0,36,8.4
U00729,Model_1,S027,29.39,1.97,2024-06-11 00:50:12,2024-06-11 02:48:24,77,89,14.92
U01747,Model_20,S048,17.31,0.81,2024-03-29 00:50:12,2024-03-29 01:38:48,72,83,21.37
U03349,Model_2,S028,10.43,2.57,2024-11-24 00:50:12,2024-11-24 03:24:24,36,60,4.06
U04475,Model_1,S051,6.33,0.71,2024-05-02 00:50:12,2024-05-02 01:32:48,22,53,8.91
U04098,Model_15,S045,24.63,2.77,2024-07-08 00:50:12,2024-07-08 03:36:24,26,48,8.89
U04402,Model_15,S070,7.14,1.09,2024-01-18 00:50:12,2024-01-18 01:55:36,7,86,6.55
U03797,Model_10,S046,4.84,0.8,2024-06-22 00:50:12,2024-06-22 01:38:12,20,41,6.05
U00207,Model_16,S055,17.15,0.93,2024-10-11 00:50:12,2024-10-11 01:46:00,37,86,18.44
U00649,Model_5,S068,11.09,0.55,2024-01-07 00:50:12,2024-01-07 01:23:12,56,67,20.17
U00897,Model_1,S007,11.14,1.94,2024-01-05 00:50:12,2024-01-05 02:46:36,65,76,5.74
U00158,Model_20,S019,9.84,0.54,2024-04-02 00:50:12,2024-04-02 01:22:36,73,82,18.23
U04018,Model_3,S063,26.81,2.36,2024-10-07 00:50:12,2024-10-07 03:11:48,0,44,11.36
U04882,Model_13,S009,7.64,1.2,2024-11-14 00:50:12,2024-11-14 02:02:12,31,81,6.37
U03413,Model_20,S046,22.8,1.08,2024-11-02 00:50:12,2024-11-02 01:55:00,55,76,21.11
U03180,Model_13,S046,19.71,2.03,2024-01-26 00:50:12,2024-01-26 02:52:00,61,92,9.71
U04974,Model_10,S069,30.66,2.78,2023-12-29 00:50:12,2023-12-29 03:37:00,24,54,11.03
U04049,Model_10,S017,28.98,1.39,2024-04-14 00:50:12,2024-04-14 02:13:36,53,98,20.85
U02959,Model_4,S058,9.18,0.61,2024-06-25 00:50:12,2024-06-25 01:26:48,18,79,15.05
U03440,Model_11,S030,23.82,1.37,2024-07-30 00:50:12,2024-07-30 02:12:24,2,3,17.39
U01243,Model_9,S065,7.38,1.86,2024-07-30 00:50:12,2024-07-30 02:41:48,41,51,3.97
U04166,Model_18,S065,15.07,2.37,2024-07-12 00:50:12,2024-07-12 03:12:24,16,95,6.36
U02743,Model_20,S068,10.84,1.76,2024-07-18 00:50:12,2024-07-18 02:35:48,23,49,6.16
U04494,Model_13,S006,16.1,2.17,2024-12-03 00:50:12,2024-12-03 03:00:24,38,51,7.42
U01851,Model_10,S003,20.22,1.23,2024-01-24 00:50:12,2024-01-24 02:04:00,74,84,16.44
U03695,Model_19,S015,5.93,0.68,2024-12-09 00:50:12,2024-12-09 01:31:00,61,73,8.72
U04710,Model_17,S036,12.9,2.48,2024-01-18 00:50:12,2024-01-18 03:19:00,61,81,5.2
U03894,Model_1,S070,15.93,1.79,2024-08-04 00:50:12,2024-08-04 02:37:36,21,42,8.9
U00277,Model_12,S019,46.01,2.4,2024-08-23 00:50:12,2024-08-23 03:14:12,76,99,19.17
U03575,Model_8,S017,23.06,2.07,2024-01-22 00:50:12,2024-01-22 02:54:24,45,59,11.14
U02476,Model_18,S037,11.56,1.28,2024-04-16 00:50:12,2024-04-16 02:07:00,0,98,9.03
U03514,Model_20,S065,3.04,0.6,2024-07-25 00:50:12,2024-07-25 01:26:12,30,78,5.07
U02406,Model_4,S066,32.12,2.67,2024-06-24 00:50:12,2024-06-24 03:30:24,16,77,12.03
U04836,Model_11,S024,15.2,1.48,2024-03-11 00:50:12,2024-03-11 02:19:00,69,84,10.27
U01307,Model_11,S021,14.42,1.64,2024-06-14 00:50:12,2024-06-14 02:28:36,37,79,8.79
U00584,Model_3,S022,9.99,2.53,2024-11-02 00:50:12,2024-11-02 03:22:00,78,89,3.95
U02831,Model_7,S024,18.81,1.99,2024-02-01 00:50:12,2024-02-01 02:49:36,11,57,9.45
U02403,Model_16,S026,7.37,1.39,2024-09-15 00:50:12,2024-09-15 02:13:36,1,72,5.3
U01358,Model_7,S054,25.74,2.37,2024-04-11 00:50:12,2024-04-11 03:12:24,25,30,10.86
U02269,Model_14,S043,17.98,2.68,2024-05-18 00:50:12,2024-05-18 03:31:00,6,66,6.71
U04181,Model_13,S029,6.39,0.66,2024-11-01 00:50:12,2024-11-01 01:29:48,14,87,9.68
U00199,Model_3,S064,30.57,1.55,2024-04-01 00:50:12,2024-04-01 02:23:12,19,24,19.72
U02163,Model_16,S034,6.23,0.76,2024-01-29 00:50:12,2024-01-29 01:35:48,72,78,8.2
U01607,Model_20,S003,43.6,2.18,2024-04-01 00:50:12,2024-04-01 03:01:00,24,60,20.0
U02946,Model_3,S032,33.04,1.61,2024-02-11 00:50:12,2024-02-11 02:26:48,3,96,20.52
U02348,Model_4,S037,4.57,1.15,2024-08-01 00:50:12,2024-08-01 01:59:12,58,63,3.97
U03762,Model_6,S056,46.67,2.87,2024-04-21 00:50:12,2024-04-21 03:42:24,17,97,16.26
U03683,Model_8,S018,9.73,0.77,2023-12-18 00:50:12,2023-12-18 01:36:24,2,90,12.64
U04892,Model_9,S028,5.13,1.21,2024-06-24 00:50:12,2024-06-24 02:02:48,42,93,4.24
U04257,Model_4,S055,3.71,0.95,2024-11-14 00:50:12,2024-11-14 01:47:12,5,18,3.91
U01716,Model_13,S018,18.76,2.31,2024-11-18 00:50:12,2024-11-18 03:08:48,3,14,8.12
U00921,Model_17,S006,49.66,2.35,2024-06-13 00:50:12,2024-06-13 03:11:12,64,86,21.13
U01521,Model_20,S013,17.82,1.37,2024-05-08 00:50:12,2024-05-08 02:12:24,13,48,13.01
U04562,Model_4,S052,3.68,0.51,2024-04-04 00:50:12,2024-04-04 01:20:48,67,100,7.22
U04475,Model_4,S013,29.02,1.58,2024-02-26 00:50:12,2024-02-26 02:25:00,16,100,18.37
U02581,Model_18,S051,22.25,2.82,2023-12-26 00:50:12,2023-12-26 03:39:24,20,72,7.89
U04432,Model_1,S039,9.48,0.95,2024-07-06 00:50:12,2024-07-06 01:47:12,49,64,9.98
U01940,Model_19,S018,16.25,1.23,2024-10-28 00:50:12,2024-10-28 02:04:00,13,29,13.21
U02949,Model_12,S061,19.29,2.8,2024-04-15 00:50:12,2024-04-15 03:38:12,15,91,6.89
U01695,Model_9,S037,17.97,1.33,2024-02-02 00:50:12,2024-02-02 02:10:00,77,100,13.51
U03221,Model_9,S027,35.71,2.48,2024-10-20 00:50:12,2024-10-20 03:19:00,40,79,14.4
U00736,Model_18,S044,5.41,0.68,2024-06-17 00:50:12,2024-06-17 01:31:00,42,56,7.95
U01324,Model_3,S027,12.06,1.58,2024-10-31 00:50:12,2024-10-31 02:25:00,79,89,7.63
U03334,Model_12,S001,33.88,2.0,2024-11-11 00:50:12,2024-11-11 02:50:12,78,92,16.94
U01456,Model_10,S052,24.44,1.54,2024-10-14 00:50:12,2024-10-14 02:22:36,73,85,15.87
U00004,Model_13,S064,23.74,2.84,2024-07-15 00:50:12,2024-07-15 03:40:36,18,81,8.36
U01844,Model_10,S034,13.41,1.57,2024-04-11 00:50:12,2024-04-11 02:24:24,37,46,8.54
U00487,Model_4,S003,12.94,1.41,2024-07-31 00:50:12,2024-07-31 02:14:48,67,93,9.18
U03188,Model_12,S020,11.14,1.16,2024-10-09 00:50:12,2024-10-09 01:59:48,12,50,9.6
U02901,Model_3,S001,16.37,1.53,2024-08-05 00:50:12,2024-08-05 02:22:00,7,22,10.7
U04240,Model_13,S009,10.69,0.65,2024-10-15 00:50:12,2024-10-15 01:29:12,16,33,16.45
U03865,Model_15,S007,43.69,2.7,2024-01-24 00:50:12,2024-01-24 03:32:12,6,67,16.18
U03789,Model_17,S066,17.45,1.43,2024-01-03 00:50:12,2024-01-03 02:16:00,74,77,12.2
U04231,Model_3,S045,3.89,1.19,2024-06-28 00:50:12,2024-06-28 02:01:36,7,93,3.27
U00559,Model_16,S066,4.75,1.49,2024-08-25 00:50:12,2024-08-25 02:19:36,56,81,3.19
U04680,Model_5,S019,39.89,1.93,2024-05-30 00:50:12,2024-05-30 02:46:00,20,80,20.67
U01266,Model_14,S014,13.87,0.76,2024-01-10 00:50:12,2024-01-10 01:35:48,18,37,18.25
U00019,Model_4,S023,7.69,1.37,2024-02-04 00:50:12,2024-02-04 02:12:24,43,73,5.61
U01161,Model_12,S028,13.56,1.37,2024-01-22 00:50:12,2024-01-22 02:12:24,42,64,9.9
U03570,Model_13,S059,25.93,1.37,2023-12-29 00:50:12,2023-12-29 02:12:24,48,70,18.93
U01389,Model_17,S039,38.97,2.61,2024-06-28 00:50:12,2024-06-28 03:26:48,76,87,14.93
U04851,Model_8,S035,44.66,2.32,2024-11-26 00:50:12,2024-11-26 03:09:24,63,65,19.25
U02405,Model_8,S020,22.98,2.16,2024-01-25 00:50:12,2024-01-25 02:59:48,48,96,10.64
U02097,Model_17,S060,7.85,1.56,2024-03-19 00:50:12,2024-03-19 02:23:48,20,37,5.03
U04811,Model_3,S009,47.39,2.92,2024-05-16 00:50:12,2024-05-16 03:45:24,7,52,16.23
U03060,Model_10,S031,16.48,1.18,2024-06-24 00:50:12,2024-06-24 02:01:00,66,73,13.97
U01650,Model_13,S041,11.95,0.66,2024-10-11 00:50:12,2024-10-11 01:29:48,30,57,18.11
U03695,Model_9,S058,49.94,2.82,2024-04-25 00:50:12,2024-04-25 03:39:24,30,86,17.71
U02799,Model_16,S004,35.74,2.04,2024-10-05 00:50:12,2024-10-05 02:52:36,72,79,17.52
